Date,Country,Confirmed,Recovered,Deaths,mortality_rate,increase_rate
2020-03-26,Gambia,3,0,1,33.333333333333336,0.0
2020-03-26,Georgia,79,11,0,0.0,5.333333333333333
2020-03-26,Germany,43938,5673,267,0.6076744503618735,17.723655654690138
2020-03-26,Ghana,132,1,4,3.0303030303030303,41.935483870967744
2020-03-26,Greece,892,36,26,2.914798206278027,8.647990255785627
2020-03-26,Grenada,7,0,0,0.0,600.0
2020-03-26,Guatemala,25,4,1,4.0,4.166666666666667
2020-03-26,Guinea,4,0,0,0.0,100.0
2020-03-26,Guinea-Bissau,2,0,0,0.0,0.0
2020-03-26,Guyana,5,0,1,20.0,0.0
2020-03-26,Haiti,8,0,0,0.0,0.0
2020-03-26,Holy See,4,0,0,0.0,0.0
2020-03-26,Honduras,52,0,1,1.9230769230769231,44.44444444444444
2020-03-26,Hungary,261,28,10,3.8314176245210727,15.486725663716815
2020-03-26,Iceland,802,82,2,0.24937655860349128,8.819538670284938
2020-03-26,India,727,45,20,2.751031636863824,10.654490106544902
2020-03-26,Indonesia,893,35,78,8.734602463605823,13.037974683544304
2020-03-26,Iran,29406,10457,2234,7.597089029449772,8.842580597401636
2020-03-26,Iraq,382,105,36,9.424083769633508,10.404624277456648
2020-03-26,Ireland,1819,5,19,1.0445299615173171,16.304347826086957
2020-03-26,Israel,2693,68,8,0.29706646862235425,13.676656817222456
2020-03-26,Italy,80589,10361,8215,10.193698891908324,8.338934745785497
2020-03-26,Jamaica,26,2,1,3.8461538461538463,0.0
2020-03-26,Japan,1387,359,47,3.3886085075702956,6.12088752869166
2020-03-26,Jordan,212,1,0,0.0,23.25581395348837
2020-03-26,Kazakhstan,111,2,1,0.9009009009009009,37.03703703703704
2020-03-26,Kenya,31,1,1,3.225806451612903,10.714285714285714
2020-03-26,"Korea, South",9241,4144,131,1.4175954983226924,1.1382291780671994
2020-03-26,Kosovo,71,0,1,1.408450704225352,
2020-03-26,Kuwait,208,49,0,0.0,6.666666666666667
2020-03-26,Kyrgyzstan,44,0,0,0.0,0.0
2020-03-26,Laos,6,0,0,0.0,100.0
2020-03-26,Latvia,244,1,0,0.0,10.407239819004525
2020-03-26,Lebanon,368,23,6,1.6304347826086956,10.51051051051051
2020-03-26,Liberia,3,0,0,0.0,0.0
2020-03-26,Libya,1,0,0,0.0,0.0
2020-03-26,Liechtenstein,56,0,0,0.0,9.803921568627452
2020-03-26,Lithuania,299,1,4,1.3377926421404682,9.124087591240876
2020-03-26,Luxembourg,1453,6,9,0.6194081211286993,9.00225056264066
2020-03-26,MS Zaandam,0,0,0,,
2020-03-26,Madagascar,23,0,0,0.0,21.05263157894737
2020-03-26,Malawi,0,0,0,,
2020-03-26,Malaysia,2031,215,23,1.1324470704086658,13.084632516703786
2020-03-26,Maldives,13,8,0,0.0,0.0
2020-03-26,Mali,4,0,0,0.0,100.0
2020-03-26,Malta,134,2,0,0.0,3.875968992248062
2020-03-26,Mauritania,3,0,0,0.0,50.0
2020-03-26,Mauritius,81,0,2,2.4691358024691357,68.75
2020-03-26,Mexico,585,4,8,1.3675213675213675,23.157894736842106
2020-03-26,Moldova,177,2,1,0.5649717514124294,18.79194630872483
2020-03-26,Monaco,33,1,0,0.0,6.451612903225806
2020-03-26,Mongolia,11,0,0,0.0,10.0
2020-03-26,Montenegro,69,0,1,1.4492753623188406,32.69230769230769
2020-03-26,Morocco,275,8,11,4.0,22.22222222222222
2020-03-26,Mozambique,7,0,0,0.0,40.0
2020-03-26,Namibia,8,2,0,0.0,14.285714285714286
2020-03-26,Nepal,3,1,0,0.0,0.0
2020-03-26,Netherlands,7468,6,435,5.82485270487413,15.998757378067722
2020-03-26,New Zealand,283,27,0,0.0,38.048780487804876
2020-03-26,Nicaragua,2,0,0,0.0,0.0
2020-03-26,Niger,10,0,1,10.0,-80.3921568627451
2020-03-26,Nigeria,65,2,1,1.5384615384615385,27.45098039215686
2020-03-26,North Macedonia,201,3,3,1.492537313432836,13.559322033898304
2020-03-26,Norway,3369,6,14,0.41555357672899973,9.24124513618677
2020-03-26,Oman,109,23,0,0.0,10.1010101010101
2020-03-26,Pakistan,1201,21,9,0.7493755203996669,12.982126058325495
2020-03-26,Panama,558,2,8,1.4336917562724014,25.959367945823928
2020-03-26,Papua New Guinea,1,0,0,0.0,0.0
2020-03-26,Paraguay,41,0,3,7.317073170731708,10.81081081081081
2020-03-26,Peru,580,14,9,1.5517241379310345,20.833333333333332
2020-03-26,Philippines,707,28,45,6.364922206506365,11.163522012578616
2020-03-26,Poland,1221,7,16,1.3104013104013104,16.175071360608943
2020-03-26,Portugal,3544,43,60,1.693002257336343,18.330550918196995
2020-03-26,Qatar,549,43,0,0.0,2.2346368715083798
2020-03-26,Romania,1029,94,23,2.2351797862001943,13.57615894039735
2020-03-26,Russia,840,38,3,0.35714285714285715,27.659574468085108
2020-03-26,Rwanda,50,0,0,0.0,21.951219512195124
2020-03-26,Saint Kitts and Nevis,2,0,0,0.0,0.0
2020-03-26,Saint Lucia,3,0,0,0.0,0.0
2020-03-26,Saint Vincent and the Grenadines,1,0,0,0.0,0.0
2020-03-26,San Marino,208,4,21,10.096153846153847,0.0
2020-03-26,Sao Tome and Principe,0,0,0,,
2020-03-26,Saudi Arabia,1012,33,3,0.2964426877470356,12.444444444444445
2020-03-26,Senegal,105,9,0,0.0,6.0606060606060606
2020-03-26,Serbia,384,0,1,0.2604166666666667,0.0
2020-03-26,Seychelles,7,0,0,0.0,0.0
2020-03-26,Sierra Leone,0,0,0,,
2020-03-26,Singapore,683,172,2,0.29282576866764276,8.240887480190175
2020-03-26,Slovakia,226,2,0,0.0,4.62962962962963
2020-03-26,Slovenia,562,10,6,1.0676156583629892,6.4393939393939394
2020-03-26,Somalia,2,0,0,0.0,100.0
2020-03-26,South Africa,927,12,0,0.0,30.7475317348378
2020-03-26,South Sudan,0,0,0,,
2020-03-26,Spain,57786,7015,4365,7.553732738033434,16.704029082096334
2020-03-26,Sri Lanka,106,7,0,0.0,3.9215686274509802
2020-03-26,Sudan,3,0,1,33.333333333333336,0.0
2020-03-26,Suriname,8,0,0,0.0,0.0
2020-03-26,Sweden,2840,16,77,2.711267605633803,12.430720506730008
2020-03-26,Switzerland,11811,131,191,1.6171365676064686,8.387629622831971
2020-03-26,Syria,5,0,0,0.0,0.0
2020-03-26,Taiwan*,252,29,2,0.7936507936507936,7.23404255319149
2020-03-26,Tanzania,13,0,0,0.0,8.333333333333334
2020-03-26,Thailand,1045,88,4,0.3827751196172249,11.884368308351178
2020-03-26,Timor-Leste,1,0,0,0.0,0.0
2020-03-26,Togo,23,1,0,0.0,0.0
2020-03-26,Trinidad and Tobago,65,0,1,1.5384615384615385,8.333333333333334
2020-03-26,Tunisia,197,2,6,3.045685279187817,13.872832369942197
2020-03-26,Turkey,3629,26,75,2.0666850372003305,49.1574188244965
2020-03-26,US,83836,681,1726,2.058781430411756,27.45294779409529
2020-03-26,Uganda,14,0,0,0.0,0.0
2020-03-26,Ukraine,196,1,5,2.5510204081632653,35.172413793103445
2020-03-26,United Arab Emirates,333,52,2,0.6006006006006006,0.0
2020-03-26,United Kingdom,11812,150,580,4.910260751777853,22.53112033195021
2020-03-26,Uruguay,217,0,0,0.0,14.814814814814815
2020-03-26,Uzbekistan,75,0,0,0.0,25.0
2020-03-26,Venezuela,107,15,0,0.0,17.582417582417584
2020-03-26,Vietnam,153,20,0,0.0,8.51063829787234
2020-03-26,West Bank and Gaza,84,17,1,1.1904761904761905,42.3728813559322
2020-03-26,Western Sahara,0,0,0,,
2020-03-26,Yemen,0,0,0,,
2020-03-26,Zambia,16,0,0,0.0,33.333333333333336
2020-03-26,Zimbabwe,3,0,1,33.333333333333336,0.0
2020-03-27,Afghanistan,110,2,4,3.6363636363636362,17.02127659574468
2020-03-27,Albania,186,31,8,4.301075268817204,6.896551724137931
2020-03-27,Algeria,409,29,26,6.356968215158925,11.444141689373296
2020-03-27,Andorra,267,1,3,1.1235955056179776,19.196428571428573
2020-03-27,Angola,4,0,0,0.0,0.0
2020-03-27,Antigua and Barbuda,7,0,0,0.0,0.0
2020-03-27,Argentina,589,72,13,2.2071307300509337,17.330677290836654
2020-03-27,Armenia,329,28,1,0.303951367781155,13.448275862068966
2020-03-27,Australia,3143,194,13,0.41361756283805284,11.850533807829182
2020-03-27,Austria,7657,225,58,0.7574768185973619,10.826458242871617
2020-03-27,Azerbaijan,165,15,3,1.8181818181818181,35.24590163934426
2020-03-27,Bahamas,10,1,0,0.0,11.11111111111111
2020-03-27,Bahrain,466,227,4,0.8583690987124464,1.7467248908296944
2020-03-27,Bangladesh,48,11,5,10.416666666666666,9.090909090909092
2020-03-27,Barbados,24,0,0,0.0,33.333333333333336
2020-03-27,Belarus,94,32,0,0.0,9.30232558139535
2020-03-27,Belgium,7284,858,289,3.967600219659528,16.82437850842021
2020-03-27,Belize,2,0,0,0.0,0.0
2020-03-27,Benin,6,0,0,0.0,0.0
2020-03-27,Bhutan,3,0,0,0.0,50.0
2020-03-27,Bolivia,61,0,0,0.0,41.86046511627907
2020-03-27,Bosnia and Herzegovina,237,5,4,1.6877637130801688,24.083769633507853
2020-03-27,Botswana,0,0,0,,
2020-03-27,Brazil,3417,6,92,2.6924202516827624,14.472361809045227
2020-03-27,Brunei,115,11,0,0.0,0.8771929824561403
2020-03-27,Bulgaria,293,9,3,1.023890784982935,10.984848484848484
2020-03-27,Burkina Faso,180,12,9,5.0,18.42105263157895
2020-03-27,Burma,8,0,0,0.0,
2020-03-27,Burundi,0,0,0,,
2020-03-27,Cabo Verde,5,0,1,20.0,25.0
2020-03-27,Cambodia,99,11,0,0.0,3.125
2020-03-27,Cameroon,91,2,2,2.197802197802198,21.333333333333332
2020-03-27,Canada,4682,256,54,1.1533532678342588,15.833745670460168
2020-03-27,Central African Republic,3,0,0,0.0,0.0
2020-03-27,Chad,3,0,0,0.0,0.0
2020-03-27,Chile,1610,43,5,0.3105590062111801,23.27718223583461
2020-03-27,China,81897,74720,3296,4.024567444472935,0.14061773984495365
2020-03-27,Colombia,539,10,6,1.1131725417439704,9.775967413441956
2020-03-27,Congo (Brazzaville),4,0,0,,
2020-03-27,Congo (Kinshasa),51,2,3,,
2020-03-27,Costa Rica,263,3,2,0.7604562737642585,13.852813852813853
2020-03-27,Cote d'Ivoire,101,3,0,0.0,5.208333333333333
2020-03-27,Croatia,586,37,3,0.5119453924914675,18.383838383838384
2020-03-27,Cuba,80,4,2,2.5,19.402985074626866
2020-03-27,Cyprus,162,15,5,3.0864197530864197,10.95890410958904
2020-03-27,Czechia,2279,11,9,0.39491004826678366,18.38961038961039
2020-03-27,Denmark,2200,57,52,2.3636363636363638,8.74938210578349
2020-03-27,Diamond Princess,712,597,10,1.404494382022472,0.0
2020-03-27,Djibouti,12,0,0,0.0,9.090909090909092
2020-03-27,Dominica,11,0,0,0.0,-97.74590163934427
2020-03-27,Dominican Republic,581,3,20,3.442340791738382,19.057377049180328
2020-03-27,Ecuador,1595,3,36,2.25705329153605,13.68496079828938
2020-03-27,Egypt,536,116,30,5.597014925373134,8.282828282828282
2020-03-27,El Salvador,13,0,0,0.0,0.0
2020-03-27,Equatorial Guinea,12,0,0,0.0,0.0
2020-03-27,Eritrea,6,0,0,0.0,0.0
2020-03-27,Estonia,575,11,1,0.17391304347826086,6.877323420074349
2020-03-27,Eswatini,9,0,0,0.0,50.0
2020-03-27,Ethiopia,16,0,0,0.0,33.333333333333336
2020-03-27,Fiji,5,0,0,0.0,0.0
2020-03-27,Finland,1041,10,7,0.6724303554274735,8.663883089770355
2020-03-27,France,33402,5707,1997,5.978683911143046,13.031707894825894
2020-03-27,Gabon,7,0,1,14.285714285714286,0.0
2020-03-27,Gambia,3,0,1,33.333333333333336,0.0
2020-03-27,Georgia,83,14,0,0.0,5.063291139240507
2020-03-27,Germany,50871,6658,342,0.6722887303178628,15.779052300969548
2020-03-27,Ghana,137,2,4,2.9197080291970803,3.787878787878788
2020-03-27,Greece,966,52,28,2.898550724637681,8.295964125560538
2020-03-27,Grenada,7,0,0,0.0,0.0
2020-03-27,Guatemala,28,4,1,3.5714285714285716,12.0
2020-03-27,Guinea,8,0,0,0.0,300.0
2020-03-27,Guinea-Bissau,2,0,0,0.0,0.0
2020-03-27,Guyana,5,0,1,20.0,0.0
2020-03-27,Haiti,8,0,0,0.0,0.0
2020-03-27,Holy See,4,0,0,0.0,0.0
2020-03-27,Honduras,68,0,1,1.4705882352941178,30.76923076923077
2020-03-27,Hungary,300,34,10,3.3333333333333335,14.942528735632184
2020-03-27,Iceland,890,97,2,0.2247191011235955,10.972568578553616
2020-03-27,India,887,73,20,2.254791431792559,22.008253094910593
2020-03-27,Indonesia,1046,46,87,8.317399617590823,17.133258678611423
2020-03-27,Iran,32332,11133,2378,7.3549424718545096,9.950350268652656
2020-03-27,Iraq,458,122,40,8.733624454148472,19.895287958115183
2020-03-27,Ireland,2121,5,22,1.0372465818010372,16.602528862012093
2020-03-27,Israel,3035,79,12,0.3953871499176277,12.699591533605645
2020-03-27,Italy,86498,10950,9134,10.559781729057319,7.332266190174837
2020-03-27,Jamaica,26,2,1,3.8461538461538463,0.0
2020-03-27,Japan,1468,372,49,3.337874659400545,5.839942321557318
2020-03-27,Jordan,235,18,1,0.425531914893617,10.849056603773585
2020-03-27,Kazakhstan,150,3,1,0.6666666666666666,35.13513513513514
2020-03-27,Kenya,31,1,1,3.225806451612903,0.0
2020-03-27,"Korea, South",9332,4528,139,1.4894984997856837,0.9847419110485878
2020-03-27,Kosovo,86,1,1,1.1627906976744187,21.12676056338028
2020-03-27,Kuwait,225,57,0,0.0,8.173076923076923
2020-03-27,Kyrgyzstan,58,0,0,0.0,31.818181818181817
2020-03-27,Laos,6,0,0,0.0,0.0
2020-03-27,Latvia,280,1,0,0.0,14.754098360655737
2020-03-27,Lebanon,391,27,8,2.0460358056265986,6.25
2020-03-27,Liberia,3,0,0,0.0,0.0
2020-03-27,Libya,1,0,0,0.0,0.0
2020-03-27,Liechtenstein,56,0,0,0.0,0.0
2020-03-27,Lithuania,358,1,5,1.3966480446927374,19.732441471571907
2020-03-27,Luxembourg,1605,40,15,0.9345794392523364,10.461114934618031
2020-03-27,MS Zaandam,0,0,0,,
2020-03-27,Madagascar,26,0,0,0.0,13.043478260869565
2020-03-27,Malawi,0,0,0,,
2020-03-27,Malaysia,2161,259,26,1.203146691346599,6.400787789266372
2020-03-27,Maldives,16,9,0,0.0,23.076923076923077
2020-03-27,Mali,11,0,0,0.0,175.0
2020-03-27,Malta,139,2,0,0.0,3.7313432835820897
2020-03-27,Mauritania,3,0,0,0.0,0.0
2020-03-27,Mauritius,94,0,2,2.127659574468085,16.049382716049383
2020-03-27,Mexico,717,4,12,1.6736401673640167,22.564102564102566
2020-03-27,Moldova,199,2,2,1.0050251256281406,12.429378531073446
2020-03-27,Monaco,42,1,0,0.0,27.272727272727273
2020-03-27,Mongolia,11,0,0,0.0,0.0
2020-03-27,Montenegro,82,0,1,1.2195121951219512,18.840579710144926
2020-03-27,Morocco,345,11,23,6.666666666666667,25.454545454545453
2020-03-27,Mozambique,7,0,0,0.0,0.0
2020-03-27,Namibia,8,2,0,0.0,0.0
2020-03-27,Nepal,4,1,0,0.0,33.333333333333336
2020-03-27,Netherlands,8647,6,547,6.325893373424309,15.787359400107123
2020-03-27,New Zealand,368,37,0,0.0,30.035335689045937
2020-03-27,Nicaragua,2,0,1,50.0,0.0
2020-03-27,Niger,10,0,1,10.0,-84.61538461538461
2020-03-27,Nigeria,70,3,1,1.4285714285714286,7.6923076923076925
2020-03-27,North Macedonia,219,3,3,1.36986301369863,8.955223880597014
2020-03-27,Norway,3755,6,19,0.5059920106524634,11.457405758385278
2020-03-27,Oman,131,23,0,0.0,20.18348623853211
2020-03-27,Pakistan,1373,23,11,0.8011653313911143,14.321398834304746
2020-03-27,Panama,674,2,9,1.3353115727002967,20.788530465949822
2020-03-27,Papua New Guinea,1,0,0,0.0,0.0
2020-03-27,Paraguay,52,1,3,5.769230769230769,26.829268292682926
2020-03-27,Peru,635,16,11,1.7322834645669292,9.482758620689655
2020-03-27,Philippines,803,31,54,6.724782067247821,13.578500707213578
2020-03-27,Poland,1389,7,16,1.1519078473722102,13.75921375921376
2020-03-27,Portugal,4268,43,76,1.780693533270853,20.428893905191874
2020-03-27,Qatar,562,43,0,0.0,2.3679417122040074
2020-03-27,Romania,1292,115,26,2.0123839009287927,25.558794946550048
2020-03-27,Russia,1036,45,4,0.3861003861003861,23.333333333333332
2020-03-27,Rwanda,54,0,0,0.0,8.0
2020-03-27,Saint Kitts and Nevis,2,0,0,0.0,0.0
2020-03-27,Saint Lucia,3,1,0,0.0,0.0
2020-03-27,Saint Vincent and the Grenadines,1,0,0,0.0,0.0
2020-03-27,San Marino,223,4,21,9.417040358744394,7.211538461538462
2020-03-27,Sao Tome and Principe,0,0,0,,
2020-03-27,Saudi Arabia,1104,35,3,0.2717391304347826,9.090909090909092
2020-03-27,Senegal,119,11,0,0.0,13.333333333333334
2020-03-27,Serbia,457,0,1,0.2188183807439825,19.010416666666668
2020-03-27,Seychelles,7,0,0,0.0,0.0
2020-03-27,Sierra Leone,0,0,0,,
2020-03-27,Singapore,732,183,2,0.273224043715847,7.174231332357247
2020-03-27,Slovakia,269,2,0,0.0,19.02654867256637
2020-03-27,Slovenia,632,10,9,1.4240506329113924,12.455516014234876
2020-03-27,Somalia,3,0,0,0.0,50.0
2020-03-27,South Africa,1170,31,1,0.08547008547008547,26.21359223300971
2020-03-27,South Sudan,0,0,0,,
2020-03-27,Spain,65719,9357,5138,7.818134785982744,13.7282386737272
2020-03-27,Sri Lanka,106,7,0,0.0,0.0
2020-03-27,Sudan,3,0,1,33.333333333333336,0.0
2020-03-27,Suriname,8,0,0,0.0,0.0
2020-03-27,Sweden,3069,16,105,3.421309872922776,8.06338028169014
2020-03-27,Switzerland,12928,1530,231,1.786819306930693,9.45728558123783
2020-03-27,Syria,5,0,0,0.0,0.0
2020-03-27,Taiwan*,267,29,2,0.7490636704119851,5.9523809523809526
2020-03-27,Tanzania,13,1,0,0.0,0.0
2020-03-27,Thailand,1136,97,5,0.44014084507042256,8.708133971291867
2020-03-27,Timor-Leste,1,0,0,0.0,0.0
2020-03-27,Togo,25,1,1,4.0,8.695652173913043
2020-03-27,Trinidad and Tobago,66,1,2,3.0303030303030303,1.5384615384615385
2020-03-27,Tunisia,227,2,6,2.643171806167401,15.228426395939087
2020-03-27,Turkey,5698,42,92,1.6146016146016147,57.01295122623312
2020-03-27,US,101657,869,2265,2.228080702755344,21.256977909251397
2020-03-27,Uganda,23,0,0,0.0,64.28571428571429
2020-03-27,Ukraine,310,5,5,1.6129032258064515,58.16326530612245
2020-03-27,United Arab Emirates,405,52,2,0.49382716049382713,21.62162162162162
2020-03-27,United Kingdom,14745,151,761,5.161071549677857,24.830680663731798
2020-03-27,Uruguay,238,0,0,0.0,9.67741935483871
2020-03-27,Uzbekistan,88,5,1,1.1363636363636365,17.333333333333332
2020-03-27,Venezuela,107,31,1,0.9345794392523364,0.0
2020-03-27,Vietnam,163,20,0,0.0,6.5359477124183005
2020-03-27,West Bank and Gaza,91,17,1,1.098901098901099,8.333333333333334
2020-03-27,Western Sahara,0,0,0,,
2020-03-27,Yemen,0,0,0,,
2020-03-27,Zambia,22,0,0,0.0,37.5
2020-03-27,Zimbabwe,5,0,1,20.0,66.66666666666667
2020-03-28,Afghanistan,110,2,4,3.6363636363636362,0.0
2020-03-28,Albania,197,31,10,5.0761421319796955,5.913978494623656
2020-03-28,Algeria,454,31,29,6.387665198237886,11.00244498777506
2020-03-28,Andorra,308,1,3,0.974025974025974,15.355805243445692
2020-03-28,Angola,5,0,0,0.0,25.0
2020-03-28,Antigua and Barbuda,7,0,0,0.0,0.0
2020-03-28,Argentina,690,72,18,2.608695652173913,17.147707979626485
2020-03-28,Armenia,407,30,1,0.2457002457002457,23.70820668693009
2020-03-28,Australia,3640,244,14,0.38461538461538464,15.812917594654788
2020-03-28,Austria,8271,225,68,0.8221496796034337,8.018806321013452
2020-03-28,Azerbaijan,182,15,4,2.197802197802198,10.303030303030303
2020-03-28,Bahamas,10,1,0,0.0,0.0
2020-03-28,Bahrain,476,265,4,0.8403361344537815,2.1459227467811157
2020-03-28,Bangladesh,48,15,5,10.416666666666666,0.0
2020-03-28,Barbados,26,0,0,0.0,8.333333333333334
2020-03-28,Belarus,94,32,0,0.0,0.0
2020-03-28,Belgium,9134,1063,353,3.86468141011605,25.398132894014278
2020-03-28,Belize,2,0,0,0.0,0.0
2020-03-28,Benin,6,0,0,0.0,0.0
2020-03-28,Bhutan,3,0,0,0.0,0.0
2020-03-28,Bolivia,74,0,0,0.0,21.311475409836067
2020-03-28,Bosnia and Herzegovina,258,5,5,1.937984496124031,8.860759493670885
2020-03-28,Botswana,0,0,0,,
2020-03-28,Brazil,3904,6,111,2.8432377049180326,14.252268071407668
2020-03-28,Brunei,120,25,1,0.8333333333333334,4.3478260869565215
2020-03-28,Bulgaria,331,11,7,2.1148036253776437,12.969283276450511
2020-03-28,Burkina Faso,207,21,11,5.314009661835748,15.0
2020-03-28,Burma,8,0,0,0.0,0.0
2020-03-28,Burundi,0,0,0,,
2020-03-28,Cabo Verde,5,0,1,20.0,0.0
2020-03-28,Cambodia,99,13,0,0.0,0.0
2020-03-28,Cameroon,91,2,2,2.197802197802198,0.0
2020-03-28,Canada,5576,466,61,1.093974175035868,19.09440410081162
2020-03-28,Central African Republic,3,0,0,0.0,0.0
2020-03-28,Chad,3,0,0,0.0,0.0
2020-03-28,Chile,1909,61,6,0.3143006809848088,18.571428571428573
2020-03-28,China,81999,75100,3299,4.023219795363358,0.12454668669182022
2020-03-28,Colombia,608,10,6,0.9868421052631579,12.801484230055658
2020-03-28,Congo (Brazzaville),4,0,0,,
2020-03-28,Congo (Kinshasa),65,2,6,,
2020-03-28,Costa Rica,295,3,2,0.6779661016949152,12.167300380228136
2020-03-28,Cote d'Ivoire,101,3,0,0.0,0.0
2020-03-28,Croatia,657,45,5,0.76103500761035,12.1160409556314
2020-03-28,Cuba,119,4,3,2.5210084033613445,48.75
2020-03-28,Cyprus,179,15,5,2.793296089385475,10.493827160493828
2020-03-28,Czechia,2631,11,11,0.41809198023565186,15.445370776656429
2020-03-28,Denmark,2366,57,65,2.7472527472527473,7.545454545454546
2020-03-28,Diamond Princess,712,597,10,1.404494382022472,0.0
2020-03-28,Djibouti,14,0,0,0.0,16.666666666666668
2020-03-28,Dominica,11,0,0,0.0,-98.10671256454388
2020-03-28,Dominican Republic,719,3,28,3.8942976356050067,23.752151462994835
2020-03-28,Ecuador,1823,3,48,2.633022490400439,14.294670846394984
2020-03-28,Egypt,576,121,36,6.25,7.462686567164179
2020-03-28,El Salvador,19,0,0,0.0,46.15384615384615
2020-03-28,Equatorial Guinea,12,0,0,0.0,0.0
2020-03-28,Eritrea,6,0,0,0.0,0.0
2020-03-28,Estonia,645,20,1,0.15503875968992248,12.173913043478262
2020-03-28,Eswatini,9,0,0,0.0,0.0
2020-03-28,Ethiopia,16,1,0,0.0,0.0
2020-03-28,Fiji,5,0,0,0.0,0.0
2020-03-28,Finland,1167,10,9,0.7712082262210797,12.103746397694524
2020-03-28,France,38105,5724,2317,6.080566854743472,14.079995209867672
2020-03-28,Gabon,7,0,1,14.285714285714286,0.0
2020-03-28,Gambia,3,0,1,33.333333333333336,0.0
2020-03-28,Georgia,90,14,0,0.0,8.433734939759036
2020-03-28,Germany,57695,8481,433,0.750498310078863,13.414322502014901
2020-03-28,Ghana,141,2,5,3.5460992907801416,2.9197080291970803
2020-03-28,Greece,1061,52,32,3.016022620169651,9.834368530020704
2020-03-28,Grenada,7,0,0,0.0,0.0
2020-03-28,Guatemala,34,10,1,2.9411764705882355,21.428571428571427
2020-03-28,Guinea,8,0,0,0.0,300.0
2020-03-28,Guinea-Bissau,2,0,0,0.0,0.0
2020-03-28,Guyana,8,0,1,12.5,60.0
2020-03-28,Haiti,8,0,0,0.0,0.0
2020-03-28,Holy See,6,0,0,0.0,50.0
2020-03-28,Honduras,95,3,1,1.0526315789473684,39.705882352941174
2020-03-28,Hungary,343,34,11,3.206997084548105,14.333333333333334
2020-03-28,Iceland,963,114,2,0.20768431983385255,8.202247191011235
2020-03-28,India,987,84,24,2.43161094224924,11.273957158962796
2020-03-28,Indonesia,1155,59,102,8.831168831168831,10.420650095602294
2020-03-28,Iran,35408,11679,2517,7.108563036601898,9.513794383273536
2020-03-28,Iraq,506,131,42,8.300395256916996,10.480349344978166
2020-03-28,Ireland,2415,5,36,1.4906832298136645,13.861386138613861
2020-03-28,Israel,3619,89,12,0.33158331030671456,19.24217462932455
2020-03-28,Italy,92472,12384,10023,10.838956657150273,6.90651806978196
2020-03-28,Jamaica,30,2,1,3.3333333333333335,15.384615384615385
2020-03-28,Japan,1693,404,52,3.0714707619610158,15.326975476839237
2020-03-28,Jordan,246,18,1,0.4065040650406504,4.680851063829787
2020-03-28,Kazakhstan,228,16,1,0.43859649122807015,52.0
2020-03-28,Kenya,38,1,1,2.6315789473684212,22.580645161290324
2020-03-28,"Korea, South",9478,4811,144,1.519307870858831,1.5645092156022289
2020-03-28,Kosovo,91,1,1,1.098901098901099,5.813953488372093
2020-03-28,Kuwait,235,64,0,0.0,4.444444444444445
2020-03-28,Kyrgyzstan,58,0,0,0.0,0.0
2020-03-28,Laos,8,0,0,0.0,33.333333333333336
2020-03-28,Latvia,305,1,0,0.0,8.928571428571429
2020-03-28,Lebanon,412,30,8,1.941747572815534,5.370843989769821
2020-03-28,Liberia,3,0,0,0.0,0.0
2020-03-28,Libya,3,0,0,0.0,200.0
2020-03-28,Liechtenstein,56,0,0,0.0,0.0
2020-03-28,Lithuania,394,1,7,1.7766497461928934,10.05586592178771
2020-03-28,Luxembourg,1831,40,18,0.9830693610049154,14.080996884735203
2020-03-28,MS Zaandam,2,0,0,0.0,
2020-03-28,Madagascar,26,0,0,0.0,0.0
2020-03-28,Malawi,0,0,0,,
2020-03-28,Malaysia,2320,320,27,1.1637931034482758,7.357704766311893
2020-03-28,Maldives,16,9,0,0.0,0.0
2020-03-28,Mali,18,0,0,0.0,63.63636363636363
2020-03-28,Malta,149,2,0,0.0,7.194244604316546
2020-03-28,Mauritania,5,0,0,0.0,66.66666666666667
2020-03-28,Mauritius,102,0,2,1.9607843137254901,8.51063829787234
2020-03-28,Mexico,848,4,16,1.8867924528301887,18.270571827057182
2020-03-28,Moldova,231,2,2,0.8658008658008658,16.08040201005025
2020-03-28,Monaco,42,1,0,0.0,0.0
2020-03-28,Mongolia,12,0,0,0.0,9.090909090909092
2020-03-28,Montenegro,84,0,1,1.1904761904761905,2.4390243902439024
2020-03-28,Morocco,402,11,25,6.218905472636816,16.52173913043478
2020-03-28,Mozambique,8,0,0,0.0,14.285714285714286
2020-03-28,Namibia,8,2,0,0.0,0.0
2020-03-28,Nepal,5,1,0,0.0,25.0
2020-03-28,Netherlands,9819,6,640,6.517975353905693,13.553833699548976
2020-03-28,New Zealand,451,50,0,0.0,22.554347826086957
2020-03-28,Nicaragua,4,0,1,25.0,100.0
2020-03-28,Niger,10,0,1,10.0,-85.71428571428571
2020-03-28,Nigeria,89,3,1,1.1235955056179776,27.142857142857142
2020-03-28,North Macedonia,241,3,4,1.6597510373443984,10.045662100456621
2020-03-28,Norway,4015,7,23,0.572851805728518,6.924101198402131
2020-03-28,Oman,152,23,0,0.0,16.03053435114504
2020-03-28,Pakistan,1495,29,12,0.802675585284281,8.885651857246904
2020-03-28,Panama,786,2,14,1.7811704834605597,16.617210682492583
2020-03-28,Papua New Guinea,1,0,0,0.0,0.0
2020-03-28,Paraguay,56,1,3,5.357142857142857,7.6923076923076925
